Determination of hazard areas report
- Project file .........................: X:/EjemplosLidarEiffage/zamora/ModelManagementTools/uav_lidar/pwl_zamora_uav_lidar.sqlite
- Electric pylons connection ...........: ElectricPylon_1_ElectricPylon_2
- Number of wire groups ................: 4
- Processing parameters:
  - Process only enabled ...............: True
  - Minimum area size ..................: 0.500
  - Buffer area size ...................: 50.000
  - Connection distance ................: 1
  - Maximum number of connected cells ..:100
  - DTM raster file ....................: X:/EjemplosLidarEiffage/zamora/proceso_lidar/zamora_dtm.tif
  - Wind deviation using maximum sag ...: False
  - Maximum wind deviation (no if sag) .: 5.000
  - Minimum distance by fall ...........: 1.000
  - Minimum free height ................: 10.000
  - Minimum slope distance .............: 5.000
  - Point classes to ignore ............: 7,8,9,10,11,12
  - Catenary threshold .................: 0.400
- Region of interest ..........: POLYGON((299472.3052 4628299.9524,299773.0721 4628451.9525,299818.1769 4628362.7025,299517.4100 4628210.7024,299472.3052 4628299.9524))
- Number of points in region ..: 580045
- Number of points to ignore: 
  - First electric pylon ......: 29095
  - Second electric pylon .....: 23955
  - Electric pylons connection : 5
  - Wires groups ..............: 119021
- Hazard areas groups:  95
                                            Statistics distances                            Statistics fall distances                       Statistics free heights
   N.Cells         Objects Ids   Count      Mean   Minimum   Maximum       Std   Count      Mean   Minimum   Maximum       Std   Count      Mean   Minimum   Maximum       Std  WktGeometry
        71                  16      71      8.79      7.79      9.94      0.58      11      5.75      5.00      5.93      0.14       1      6.82      ----      ----      ----  POLYGON ((299543.5 4628263.0,299543.5 4628263.5,299543.5 4628264.0,299543.5 4628264.5,299544.0 4628264.5,299544.5 4628264.5,299545.0 4628264.5,299545 4628265,299544.5 4628265.0,299544.5 4628265.5,299544.0 4628265.5,299544 4628266,299544.5 4628266.0,299544.5 4628266.5,299545.0 4628266.5,299545 4628267,299545.0 4628267.5,299545.5 4628267.5,299546.0 4628267.5,299546 4628268,299546.5 4628268.0,299546.5 4628268.5,299547.0 4628268.5,299547.5 4628268.5,299548.0 4628268.5,299548.5 4628268.5,299549.0 4628268.5,299549 4628268,299549.5 4628268.0,299549.5 4628267.5,299549.5 4628267.0,299549 4628267,299549.0 4628266.5,299548.5 4628266.5,299548.5 4628266.0,299549 4628266,299549.0 4628265.5,299548.5 4628265.5,299548.5 4628265.0,299548 4628265,299547.5 4628265.0,299547.5 4628264.5,299547.0 4628264.5,299546.5 4628264.5,299546.5 4628264.0,299546 4628264,299545.5 4628264.0,299545.5 4628263.5,299545.0 4628263.5,299544.5 4628263.5,299544.0 4628263.5,299544 4628263,299543.5 4628263.0))
         2                  16       2      9.04      8.72      9.35      0.45       0      ----      ----      ----      ----       0      ----      ----      ----      ----  MULTIPOLYGON (((299556.5 4628269.5,299556.5 4628270.0,299557 4628270,299557.0 4628269.5,299556.5 4628269.5)),((299557 4628270,299557.0 4628270.5,299557.5 4628270.5,299557.5 4628270.0,299557 4628270)))
        28                  16      28      8.54      7.80      9.82      0.52       8      4.95      4.00      5.27      0.19       0      ----      ----      ----      ----  POLYGON ((299558.0 4628270.5,299558 4628271,299558.0 4628271.5,299558 4628272,299558.5 4628272.0,299558.5 4628272.5,299559.0 4628272.5,299559 4628273,299559.5 4628273.0,299560 4628273,299560.5 4628273.0,299560.5 4628272.5,299561.0 4628272.5,299561 4628273,299561.5 4628273.0,299561.5 4628273.5,299562.0 4628273.5,299562.5 4628273.5,299563.0 4628273.5,299563 4628273,299562.5 4628273.0,299562.5 4628272.5,299562.0 4628272.5,299562 4628272,299561.5 4628272.0,299561 4628272,299561.0 4628271.5,299560.5 4628271.5,299560.0 4628271.5,299560 4628271,299559.5 4628271.0,299559 4628271,299559.0 4628270.5,299558.5 4628270.5,299558.0 4628270.5))
        10                  15      10      9.69      9.33      9.93      0.22       0      ----      ----      ----      ----       0      ----      ----      ----      ----  MULTIPOLYGON (((299559.5 4628303.5,299559.5 4628304.0,299560 4628304,299560.0 4628304.5,299560.5 4628304.5,299561.0 4628304.5,299561 4628305,299561.5 4628305.0,299561.5 4628304.5,299561.5 4628304.0,299561.5 4628303.5,299561.0 4628303.5,299560.5 4628303.5,299560.5 4628303.0,299560 4628303,299560.0 4628303.5,299559.5 4628303.5)),((299560.5 4628302.5,299560.5 4628303.0,299561 4628303,299561.0 4628302.5,299560.5 4628302.5)))
        18                  16      18      8.02      7.28      8.57      0.35      10      3.84      2.00      5.85      1.52       0      ----      ----      ----      ----  POLYGON ((299567.5 4628275.5,299567.5 4628276.0,299568 4628276,299568.0 4628276.5,299568.5 4628276.5,299568.5 4628277.0,299569 4628277,299569.5 4628277.0,299570 4628277,299570.0 4628277.5,299570.5 4628277.5,299570.5 4628278.0,299571 4628278,299571.5 4628278.0,299571.5 4628277.5,299572.0 4628277.5,299572 4628277,299571.5 4628277.0,299571 4628277,299571.0 4628276.5,299570.5 4628276.5,299570.0 4628276.5,299570 4628276,299569.5 4628276.0,299569 4628276,299569.0 4628275.5,299568.5 4628275.5,299568.0 4628275.5,299567.5 4628275.5))
        65                  15      65      9.22      8.57      9.93      0.42       4      5.89      5.00      5.96      0.09       0      ----      ----      ----      ----  POLYGON ((299570.5 4628309.5,299570.5 4628310.0,299570.5 4628310.5,299571.0 4628310.5,299571 4628311,299571.5 4628311.0,299571.5 4628311.5,299572.0 4628311.5,299572.5 4628311.5,299573.0 4628311.5,299573 4628312,299573.5 4628312.0,299574 4628312,299574.0 4628312.5,299574.5 4628312.5,299574.5 4628313.0,299575 4628313,299575.5 4628313.0,299575.5 4628312.5,299575.5 4628312.0,299575.5 4628311.5,299576.0 4628311.5,299576.5 4628311.5,299577.0 4628311.5,299577 4628311,299576.5 4628311.0,299576.5 4628310.5,299576.0 4628310.5,299575.5 4628310.5,299575.5 4628310.0,299575.5 4628309.5,299575.0 4628309.5,299575 4628309,299574.5 4628309.0,299574.5 4628308.5,299574.0 4628308.5,299573.5 4628308.5,299573.0 4628308.5,299573 4628309,299572.5 4628309.0,299572.5 4628308.5,299572.0 4628308.5,299571.5 4628308.5,299571.5 4628309.0,299571 4628309,299571.0 4628309.5,299570.5 4628309.5))
         1                  15       1      9.97      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299572.0 4628307.5,299572 4628308,299572.5 4628308.0,299572.5 4628307.5,299572.0 4628307.5))
        36                  15      36      9.49      8.68      9.96      0.35       0      ----      ----      ----      ----       0      ----      ----      ----      ----  MULTIPOLYGON (((299581.5 4628314.0,299581.5 4628314.5,299582.0 4628314.5,299582 4628314,299581.5 4628314.0)),((299581.5 4628315.5,299581.5 4628316.0,299582 4628316,299582.0 4628316.5,299582.5 4628316.5,299582.5 4628317.0,299583 4628317,299583.5 4628317.0,299584 4628317,299584.0 4628317.5,299584.5 4628317.5,299584.5 4628317.0,299585 4628317,299585.5 4628317.0,299586 4628317,299586.0 4628316.5,299586 4628316,299585.5 4628316.0,299585.5 4628315.5,299585.5 4628315.0,299585 4628315,299585.0 4628315.5,299584.5 4628315.5,299584.0 4628315.5,299584 4628315,299583.5 4628315.0,299583.5 4628314.5,299583.0 4628314.5,299583 4628315,299582.5 4628315.0,299582.5 4628314.5,299582.0 4628314.5,299582 4628315,299582.0 4628315.5,299581.5 4628315.5)),((299584 4628314,299584.0 4628314.5,299584 4628315,299584.5 4628315.0,299585 4628315,299585.0 4628314.5,299585 4628314,299584.5 4628314.0,299584 4628314)))
         7                  16       7      9.01      8.61      9.42      0.27       0      ----      ----      ----      ----       0      ----      ----      ----      ----  MULTIPOLYGON (((299597 4628290,299597.0 4628290.5,299597.5 4628290.5,299597.5 4628290.0,299597 4628290)),((299597.5 4628290.5,299597.5 4628291.0,299598 4628291,299598.0 4628291.5,299598.5 4628291.5,299599.0 4628291.5,299599.5 4628291.5,299599.5 4628291.0,299599 4628291,299599.0 4628290.5,299598.5 4628290.5,299598.0 4628290.5,299597.5 4628290.5)))
        17                  16      17      9.49      9.00      9.96      0.32       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299607 4628296,299607.0 4628296.5,299607 4628297,299607.5 4628297.0,299607.5 4628297.5,299607.5 4628298.0,299608 4628298,299608.5 4628298.0,299609 4628298,299609.5 4628298.0,299610 4628298,299610.0 4628297.5,299609.5 4628297.5,299609.5 4628297.0,299609.5 4628296.5,299609.0 4628296.5,299608.5 4628296.5,299608.5 4628296.0,299608 4628296,299607.5 4628296.0,299607 4628296))
