Determination of hazard areas report
- Project file .........................: C:/uclm/Ejemplo_Zamora_1/RPAS_LIDAR/pwl_rpas_lidar.sqlite
- Electric pylons connection ...........: EP_4_EP_5
- Number of wire groups ................: 4
- Processing parameters:
  - Process only enabled ...............: True
  - Minimum area size ..................: 0.500
  - Buffer area size ...................: 50.000
  - Connection distance ................: 1
  - Maximum number of connected cells ..:100
  - DTM raster file ....................: C:/uclm/Ejemplo_Zamora_1/RPAS_LIDAR/Preprocesamiento/zamora_dtm_rpas_lidar.tif
  - Wind deviation using maximum sag ...: True
  - Maximum wind deviation (no if sag) .: 5.000
  - Minimum distance by fall ...........: 1.000
  - Minimum free height ................: 10.000
  - Minimum slope distance .............: 5.000
  - Point classes to ignore ............: 7,8,9,10,11,12
  - Catenary threshold .................: 0.400
- Get Object Points time ......: 550 milliseconds
- Get Points geometry time ....: 5080 milliseconds
- Region of interest ..........: POLYGON((300407.0643 4628772.5532,300721.1526 4628932.1840,300766.4604 4628843.0368,300452.3721 4628683.4060,300407.0643 4628772.5532))
- Number of points in region ..: 441406
- Number of points to ignore: 
  - First electric pylon ......: 30252
  - Second electric pylon .....: 19960
  - Electric pylons connection : 0
  - Wires groups ..............: 59024
- Number of grids .............: 78868
- Get height grids time .......: 530 milliseconds
- Get values by grid time .....: 129 milliseconds
- Get connected grids time ....: 9 milliseconds
- Get statistics by group time : 897 milliseconds
- Hazard areas groups:  124
                                            Statistics distances                            Statistics fall distances                       Statistics free heights
   N.Cells         Objects Ids   Count      Mean   Minimum   Maximum       Std   Count      Mean   Minimum   Maximum       Std   Count      Mean   Minimum   Maximum       Std  WktGeometry
         1                  28       1      7.64      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((300482.5 4628740.5,300482.5 4628741.0,300483 4628741,300483.0 4628740.5,300482.5 4628740.5))
         2                           2      8.72      8.72      8.73      0.01       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((300486.5 4628770.5,300486.5 4628771.0,300487 4628771,300487.5 4628771.0,300487.5 4628770.5,300487.0 4628770.5,300486.5 4628770.5))
        32                  27      32      8.66      8.21      8.94      0.21       0      ----      ----      ----      ----       0      ----      ----      ----      ----  MULTIPOLYGON (((300488.5 4628770.5,300488.5 4628771.0,300488.5 4628771.5,300489.0 4628771.5,300489 4628772,300489.5 4628772.0,300489.5 4628772.5,300489.0 4628772.5,300488.5 4628772.5,300488.5 4628773.0,300488.5 4628773.5,300489.0 4628773.5,300489.5 4628773.5,300490.0 4628773.5,300490.5 4628773.5,300491.0 4628773.5,300491 4628773,300491.0 4628772.5,300491.5 4628772.5,300491.5 4628772.0,300491 4628772,300490.5 4628772.0,300490.5 4628771.5,300490.5 4628771.0,300491 4628771,300491.5 4628771.0,300491.5 4628770.5,300491.0 4628770.5,300490.5 4628770.5,300490.0 4628770.5,300490 4628770,300489.5 4628770.0,300489.5 4628770.5,300489.0 4628770.5,300488.5 4628770.5),(300489.5 4628772.5,300490.0 4628772.5,300490 4628773,300489.5 4628773.0,300489.5 4628772.5)),((300491.5 4628771.0,300491.5 4628771.5,300491.5 4628772.0,300492 4628772,300492.0 4628772.5,300492.5 4628772.5,300492.5 4628772.0,300492.5 4628771.5,300492.5 4628771.0,300492 4628771,300491.5 4628771.0)))
        16                  27      16      9.10      8.34      9.56      0.35       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((300499.5 4628778.0,300499.5 4628778.5,300499.5 4628779.0,300499.5 4628779.5,300500.0 4628779.5,300500.5 4628779.5,300501.0 4628779.5,300501.5 4628779.5,300501.5 4628779.0,300502 4628779,300502.0 4628778.5,300502 4628778,300501.5 4628778.0,300501 4628778,300501.0 4628777.5,300500.5 4628777.5,300500.0 4628777.5,300500 4628778,300499.5 4628778.0))
        51                  27      51      9.65      8.74     10.27      0.37       2      5.93      5.88      5.99      0.08       0      ----      ----      ----      ----  POLYGON ((300506.5 4628781.0,300506.5 4628781.5,300506.5 4628782.0,300507 4628782,300507.0 4628782.5,300506.5 4628782.5,300506.5 4628783.0,300506.5 4628783.5,300506.5 4628784.0,300507 4628784,300507.0 4628783.5,300507.5 4628783.5,300507.5 4628784.0,300507.5 4628784.5,300508.0 4628784.5,300508 4628785,300508.5 4628785.0,300509 4628785,300509.5 4628785.0,300509.5 4628784.5,300510.0 4628784.5,300510.5 4628784.5,300511.0 4628784.5,300511.5 4628784.5,300511.5 4628784.0,300511.5 4628783.5,300511.5 4628783.0,300511 4628783,300510.5 4628783.0,300510 4628783,300510.0 4628782.5,300510.5 4628782.5,300510.5 4628782.0,300510.5 4628781.5,300510.0 4628781.5,300509.5 4628781.5,300509.5 4628782.0,300509 4628782,300508.5 4628782.0,300508 4628782,300508.0 4628781.5,300507.5 4628781.5,300507.5 4628781.0,300507 4628781,300506.5 4628781.0))
        61                  28      61      7.14      5.53      8.36      0.64      60      3.38      1.45      5.64      1.04       0      ----      ----      ----      ----  POLYGON ((300511.0 4628752.5,300511 4628753,300511.0 4628753.5,300511.5 4628753.5,300512.0 4628753.5,300512 4628754,300512.0 4628754.5,300512 4628755,300512.0 4628755.5,300512.5 4628755.5,300512.5 4628756.0,300513 4628756,300513.0 4628756.5,300513.5 4628756.5,300514.0 4628756.5,300514 4628757,300514.5 4628757.0,300515 4628757,300515.5 4628757.0,300516 4628757,300516.0 4628757.5,300516.5 4628757.5,300516.5 4628757.0,300517 4628757,300517.5 4628757.0,300517.5 4628756.5,300517.5 4628756.0,300517.5 4628755.5,300517.0 4628755.5,300517 4628755,300516.5 4628755.0,300516 4628755,300516.0 4628754.5,300515.5 4628754.5,300515.0 4628754.5,300515 4628754,300514.5 4628754.0,300514 4628754,300514.0 4628753.5,300513.5 4628753.5,300513.0 4628753.5,300513 4628753,300512.5 4628753.0,300512 4628753,300512.0 4628752.5,300511.5 4628752.5,300511.0 4628752.5))
        30                  27      30     10.08      9.41     10.67      0.34       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((300514.5 4628785.5,300514.5 4628786.0,300515 4628786,300515.0 4628786.5,300515 4628787,300514.5 4628787.0,300514.5 4628787.5,300514.5 4628788.0,300515 4628788,300515.0 4628788.5,300515.5 4628788.5,300516.0 4628788.5,300516.5 4628788.5,300517.0 4628788.5,300517 4628788,300517.5 4628788.0,300517.5 4628787.5,300517.5 4628787.0,300517.5 4628786.5,300517.5 4628786.0,300517 4628786,300516.5 4628786.0,300516.5 4628785.5,300516.0 4628785.5,300515.5 4628785.5,300515.0 4628785.5,300514.5 4628785.5))
         7                  27       7     10.61     10.30     10.98      0.24       0      ----      ----      ----      ----       0      ----      ----      ----      ----  MULTIPOLYGON (((300520.0 4628790.5,300520 4628791,300520.5 4628791.0,300521 4628791,300521.5 4628791.0,300521.5 4628790.5,300522.0 4628790.5,300522 4628790,300521.5 4628790.0,300521 4628790,300520.5 4628790.0,300520.5 4628790.5,300520.0 4628790.5)),((300521.5 4628791.0,300521.5 4628791.5,300522.0 4628791.5,300522 4628791,300521.5 4628791.0)))
        39                  28      39      7.55      6.43      8.80      0.59      37      4.30      2.43      6.20      1.22       0      ----      ----      ----      ----  POLYGON ((300520.5 4628758.0,300520.5 4628758.5,300521.0 4628758.5,300521 4628759,300521.0 4628759.5,300521.5 4628759.5,300521.5 4628760.0,300522 4628760,300522.0 4628760.5,300522.5 4628760.5,300522.5 4628761.0,300523 4628761,300523.5 4628761.0,300524 4628761,300524.5 4628761.0,300524.5 4628760.5,300525.0 4628760.5,300525 4628760,300525.5 4628760.0,300525.5 4628759.5,300525.0 4628759.5,300525 4628759,300524.5 4628759.0,300524 4628759,300524.0 4628758.5,300523.5 4628758.5,300523.0 4628758.5,300523 4628758,300522.5 4628758.0,300522 4628758,300522.0 4628757.5,300521.5 4628757.5,300521.0 4628757.5,300521 4628758,300520.5 4628758.0))
        23                  27      23      9.72      9.09     10.52      0.38      23      6.65      5.71      7.36      0.43       0      ----      ----      ----      ----  POLYGON ((300527 4628794,300527.0 4628794.5,300527.5 4628794.5,300527.5 4628795.0,300528 4628795,300528.5 4628795.0,300528.5 4628795.5,300529.0 4628795.5,300529.5 4628795.5,300529.5 4628796.0,300530 4628796,300530.5 4628796.0,300530.5 4628795.5,300530.5 4628795.0,300530 4628795,300530.0 4628794.5,300529.5 4628794.5,300529.5 4628794.0,300529.5 4628793.5,300529.0 4628793.5,300529 4628793,300528.5 4628793.0,300528 4628793,300527.5 4628793.0,300527.5 4628793.5,300527.5 4628794.0,300527 4628794))
