Determination of hazard areas report
- Project file .........................: C:/uclm/Ejemplo_Zamora_1/PNOA_LiDAR/pwl_pnoa_lidar_2019.sqlite
- Electric pylons connection ...........: EP_2_EP_3
- Number of wire groups ................: 4
- Processing parameters:
  - Process only enabled ...............: True
  - Minimum area size ..................: 0.500
  - Buffer area size ...................: 50.000
  - Connection distance ................: 1
  - Maximum number of connected cells ..:100
  - DTM raster file ....................: C:/uclm/Ejemplo_Zamora_1/PNOA_LiDAR/Preprocesamiento/zamora_dtm_pnoa_lidar_2019.tif
  - Wind deviation using maximum sag ...: True
  - Maximum wind deviation (no if sag) .: 5.000
  - Minimum distance by fall ...........: 1.000
  - Minimum free height ................: 10.000
  - Minimum slope distance .............: 5.000
  - Point classes to ignore ............: 7,8,9,10,11,12
  - Catenary threshold .................: 0.400
- Get Object Points time ......: 1 milliseconds
- Get Points geometry time ....: 340 milliseconds
- Region of interest ..........: POLYGON((299773.0584 4628451.9456,300087.2760 4628610.8651,300132.4083 4628521.6290,299818.1906 4628362.7095,299773.0584 4628451.9456))
- Number of points in region ..: 21939
- Number of points to ignore: 
  - First electric pylon ......: 56
  - Second electric pylon .....: 34
  - Electric pylons connection : 2
  - Wires groups ..............: 0
- Number of grids .............: 18913
- Get height grids time .......: 20 milliseconds
- Get values by grid time .....: 70 milliseconds
- Get connected grids time ....: 9 milliseconds
- Get statistics by group time : 1178 milliseconds
- Hazard areas maximum sag hypothesis groups:  3031
                                            Statistics distances                            Statistics fall distances                       Statistics free heights
   N.Cells         Objects Ids   Count      Mean   Minimum   Maximum       Std   Count      Mean   Minimum   Maximum       Std   Count      Mean   Minimum   Maximum       Std  WktGeometry
         2                  18       2      8.43      8.38      8.49      0.07       0      ----      ----      ----      ----       0      ----      ----      ----      ----  MULTIPOLYGON (((299834 4628442,299834.0 4628442.5,299834.5 4628442.5,299834.5 4628442.0,299834 4628442)),((299834.5 4628441.5,299834.5 4628442.0,299835 4628442,299835.0 4628441.5,299834.5 4628441.5)))
        10                  18      10      8.21      7.58      8.75      0.38       0      ----      ----      ----      ----       0      ----      ----      ----      ----  MULTIPOLYGON (((299834 4628444,299834.0 4628444.5,299834.5 4628444.5,299834.5 4628444.0,299834 4628444)),((299834.5 4628443.5,299834.5 4628444.0,299835 4628444,299835.0 4628443.5,299834.5 4628443.5)),((299834.5 4628444.5,299834.5 4628445.0,299835 4628445,299835.5 4628445.0,299835.5 4628445.5,299836.0 4628445.5,299836 4628445,299836.0 4628444.5,299835.5 4628444.5,299835.5 4628444.0,299835 4628444,299835.0 4628444.5,299834.5 4628444.5)),((299835 4628443,299835.0 4628443.5,299835.5 4628443.5,299835.5 4628443.0,299835 4628443)),((299835.5 4628443.5,299835.5 4628444.0,299836 4628444,299836.0 4628443.5,299835.5 4628443.5)),((299836 4628444,299836.0 4628444.5,299836.5 4628444.5,299836.5 4628444.0,299836 4628444)))
        17                  18      17      5.97      4.74      7.21      0.78      12      5.28      4.07      6.24      0.60      17      5.53      3.74      6.93      0.90  MULTIPOLYGON (((299858.0 4628451.5,299858 4628452,299858.5 4628452.0,299859 4628452,299859.5 4628452.0,299859.5 4628451.5,299859.0 4628451.5,299858.5 4628451.5,299858.0 4628451.5)),((299859.5 4628451.0,299859.5 4628451.5,299860.0 4628451.5,299860 4628451,299859.5 4628451.0)),((299860.0 4628451.5,299860 4628452,299860.0 4628452.5,299860.5 4628452.5,299860.5 4628452.0,299861 4628452,299861.0 4628452.5,299861.5 4628452.5,299861.5 4628452.0,299862 4628452,299862.0 4628451.5,299862 4628451,299861.5 4628451.0,299861.5 4628451.5,299861.0 4628451.5,299861 4628451,299860.5 4628451.0,299860.5 4628451.5,299860.0 4628451.5)),((299862 4628452,299862.0 4628452.5,299862.5 4628452.5,299862.5 4628452.0,299862 4628452)),((299862.5 4628451.0,299862.5 4628451.5,299862.5 4628452.0,299863 4628452,299863.0 4628452.5,299863.5 4628452.5,299863.5 4628452.0,299863.5 4628451.5,299863.0 4628451.5,299863 4628451,299862.5 4628451.0)))
       106                  18     106      6.60      3.46     10.59      1.81     100      4.08      3.04      6.59      0.74      51      3.54      1.81      7.72      1.27  MULTIPOLYGON (((299858.5 4628455.5,299858.5 4628456.0,299858.5 4628456.5,299859.0 4628456.5,299859.5 4628456.5,299859.5 4628457.0,299859.5 4628457.5,299859.5 4628458.0,299860 4628458,299860.0 4628458.5,299860.5 4628458.5,299860.5 4628458.0,299861 4628458,299861.0 4628458.5,299861.5 4628458.5,299861.5 4628458.0,299862 4628458,299862.5 4628458.0,299862.5 4628458.5,299863.0 4628458.5,299863 4628458,299863.5 4628458.0,299863.5 4628458.5,299864.0 4628458.5,299864 4628458,299864.5 4628458.0,299864.5 4628458.5,299864.5 4628459.0,299865 4628459,299865.0 4628458.5,299865 4628458,299865.5 4628458.0,299865.5 4628457.5,299865.0 4628457.5,299864.5 4628457.5,299864.0 4628457.5,299863.5 4628457.5,299863.0 4628457.5,299862.5 4628457.5,299862.5 4628457.0,299862.5 4628456.5,299862.5 4628456.0,299862 4628456,299862.0 4628456.5,299862 4628457,299862.0 4628457.5,299861.5 4628457.5,299861.0 4628457.5,299861 4628457,299861.0 4628456.5,299860.5 4628456.5,299860.5 4628456.0,299860.5 4628455.5,299860.0 4628455.5,299860 4628456,299859.5 4628456.0,299859 4628456,299859.0 4628455.5,299858.5 4628455.5),(299860.5 4628456.5,299860.5 4628457.0,299860.5 4628457.5,299860.0 4628457.5,299860 4628457,299860.0 4628456.5,299860.5 4628456.5)),((299858 4628453,299858.0 4628453.5,299858.5 4628453.5,299859.0 4628453.5,299859.5 4628453.5,299859.5 4628453.0,299859 4628453,299858.5 4628453.0,299858 4628453)),((299858 4628454,299858.0 4628454.5,299858 4628455,299858.5 4628455.0,299859 4628455,299859.0 4628455.5,299859.5 4628455.5,299859.5 4628455.0,299860 4628455,299860.5 4628455.0,299860.5 4628455.5,299861.0 4628455.5,299861 4628455,299861.5 4628455.0,299862 4628455,299862.5 4628455.0,299862.5 4628454.5,299862.0 4628454.5,299861.5 4628454.5,299861.0 4628454.5,299860.5 4628454.5,299860.5 4628454.0,299860 4628454,299860.0 4628453.5,299859.5 4628453.5,299859.5 4628454.0,299859.5 4628454.5,299859.0 4628454.5,299859 4628454,299858.5 4628454.0,299858 4628454)),((299859 4628459,299859.0 4628459.5,299859 4628460,299859.5 4628460.0,299859.5 4628459.5,299860.0 4628459.5,299860 4628459,299860.0 4628458.5,299859.5 4628458.5,299859.5 4628459.0,299859 4628459)),((299860 4628453,299860.0 4628453.5,299860.5 4628453.5,299860.5 4628453.0,299860 4628453)),((299860.0 4628459.5,299860 4628460,299860.5 4628460.0,299860.5 4628459.5,299860.0 4628459.5)),((299860.5 4628453.5,299860.5 4628454.0,299861 4628454,299861.0 4628453.5,299860.5 4628453.5)),((299860.5 4628459.0,299860.5 4628459.5,299861.0 4628459.5,299861 4628459,299860.5 4628459.0)),((299861 4628453,299861.0 4628453.5,299861.5 4628453.5,299861.5 4628453.0,299861 4628453)),((299861 4628456,299861.0 4628456.5,299861.5 4628456.5,299861.5 4628456.0,299861 4628456)),((299861.0 4628459.5,299861 4628460,299861.5 4628460.0,299861.5 4628459.5,299861.0 4628459.5)),((299861.5 4628453.5,299861.5 4628454.0,299862 4628454,299862.0 4628453.5,299861.5 4628453.5)),((299861.5 4628455.5,299861.5 4628456.0,299862 4628456,299862.0 4628455.5,299861.5 4628455.5)),((299861.5 4628459.0,299861.5 4628459.5,299862.0 4628459.5,299862 4628459,299861.5 4628459.0)),((299861.5 4628460.5,299861.5 4628461.0,299862 4628461,299862.0 4628460.5,299861.5 4628460.5)),((299862.0 4628458.5,299862 4628459,299862.5 4628459.0,299862.5 4628458.5,299862.0 4628458.5)),((299862 4628460,299862.0 4628460.5,299862.5 4628460.5,299862.5 4628460.0,299862 4628460)),((299862.5 4628453.0,299862.5 4628453.5,299862.5 4628454.0,299863 4628454,299863.0 4628454.5,299863 4628455,299863.5 4628455.0,299863.5 4628455.5,299864.0 4628455.5,299864.5 4628455.5,299864.5 4628455.0,299864 4628455,299864.0 4628454.5,299863.5 4628454.5,299863.5 4628454.0,299863.5 4628453.5,299863.0 4628453.5,299863 4628453,299862.5 4628453.0)),((299862.5 4628455.0,299862.5 4628455.5,299863.0 4628455.5,299863 4628455,299862.5 4628455.0)),((299862.5 4628459.5,299862.5 4628460.0,299863 4628460,299863.0 4628459.5,299862.5 4628459.5)),((299862.5 4628460.5,299862.5 4628461.0,299863 4628461,299863.0 4628460.5,299862.5 4628460.5)),((299863.0 4628458.5,299863 4628459,299863.0 4628459.5,299863.5 4628459.5,299863.5 4628459.0,299863.5 4628458.5,299863.0 4628458.5)),((299863 4628460,299863.0 4628460.5,299863.5 4628460.5,299863.5 4628460.0,299863 4628460)),((299863.5 4628459.5,299863.5 4628460.0,299864 4628460,299864.0 4628459.5,299863.5 4628459.5)),((299863.5 4628460.5,299863.5 4628461.0,299864 4628461,299864.0 4628460.5,299863.5 4628460.5)),((299864.0 4628453.5,299864 4628454,299864.0 4628454.5,299864.5 4628454.5,299864.5 4628455.0,299865 4628455,299865.0 4628455.5,299865.5 4628455.5,299866.0 4628455.5,299866.5 4628455.5,299867.0 4628455.5,299867 4628455,299866.5 4628455.0,299866 4628455,299865.5 4628455.0,299865.5 4628454.5,299865.0 4628454.5,299865 4628454,299865.0 4628453.5,299865 4628453,299864.5 4628453.0,299864.5 4628453.5,299864.0 4628453.5)),((299864 4628459,299864.0 4628459.5,299864.5 4628459.5,299864.5 4628459.0,299864 4628459)),((299864.5 4628459.5,299864.5 4628460.0,299865 4628460,299865.0 4628459.5,299864.5 4628459.5)),((299865 4628459,299865.0 4628459.5,299865.5 4628459.5,299865.5 4628459.0,299865 4628459)),((299867.0 4628454.5,299867 4628455,299867.5 4628455.0,299867.5 4628455.5,299868.0 4628455.5,299868.5 4628455.5,299869.0 4628455.5,299869.5 4628455.5,299870.0 4628455.5,299870.5 4628455.5,299870.5 4628455.0,299870 4628455,299869.5 4628455.0,299869 4628455,299869.0 4628454.5,299868.5 4628454.5,299868.5 4628455.0,299868 4628455,299868.0 4628454.5,299867.5 4628454.5,299867.0 4628454.5)))
         1                  18       1      9.29      ----      ----      ----       1      5.41      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299858.5 4628458.0,299858.5 4628458.5,299859.0 4628458.5,299859 4628458,299858.5 4628458.0))
         1                  18       1     10.72      ----      ----      ----       1      6.78      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299860.5 4628460.5,299860.5 4628461.0,299861 4628461,299861.0 4628460.5,299860.5 4628460.5))
         2                  18       2      5.83      5.75      5.91      0.11       2      3.19      3.15      3.22      0.05       2      2.02      1.94      2.09      0.11  POLYGON ((299863.0 4628456.5,299863 4628457,299863.5 4628457.0,299864 4628457,299864.0 4628456.5,299863.5 4628456.5,299863.0 4628456.5))
        92                  18      77      8.08      4.44     11.21      1.91      90      3.99      1.92      7.03      1.49      22      1.99      0.48      7.86      2.09  MULTIPOLYGON (((299864.0 4628460.5,299864 4628461,299864.5 4628461.0,299865 4628461,299865.0 4628461.5,299865.5 4628461.5,299865.5 4628461.0,299866 4628461,299866.5 4628461.0,299866.5 4628461.5,299866.5 4628462.0,299867 4628462,299867.0 4628461.5,299867 4628461,299867.5 4628461.0,299868 4628461,299868.5 4628461.0,299868.5 4628461.5,299869.0 4628461.5,299869.5 4628461.5,299870.0 4628461.5,299870.5 4628461.5,299871.0 4628461.5,299871.5 4628461.5,299872.0 4628461.5,299872 4628461,299872.0 4628460.5,299872 4628460,299871.5 4628460.0,299871.5 4628459.5,299872.0 4628459.5,299872 4628459,299871.5 4628459.0,299871 4628459,299871.0 4628459.5,299871 4628460,299870.5 4628460.0,299870.5 4628459.5,299870.0 4628459.5,299869.5 4628459.5,299869.0 4628459.5,299869 4628460,299869.0 4628460.5,299868.5 4628460.5,299868.5 4628460.0,299868.5 4628459.5,299868.0 4628459.5,299867.5 4628459.5,299867.0 4628459.5,299866.5 4628459.5,299866.5 4628460.0,299866 4628460,299866.0 4628460.5,299865.5 4628460.5,299865.0 4628460.5,299865 4628460,299864.5 4628460.0,299864.5 4628460.5,299864.0 4628460.5),(299870.5 4628460.0,299870.5 4628460.5,299870.0 4628460.5,299869.5 4628460.5,299869.5 4628460.0,299870 4628460,299870.5 4628460.0),(299866.5 4628460.0,299867 4628460,299867.5 4628460.0,299868 4628460,299868.0 4628460.5,299867.5 4628460.5,299867.0 4628460.5,299866.5 4628460.5,299866.5 4628460.0),(299871.5 4628461.0,299871 4628461,299871.0 4628460.5,299871.5 4628460.5,299871.5 4628461.0)),((299864 4628462,299864.0 4628462.5,299864.5 4628462.5,299864.5 4628463.0,299864.5 4628463.5,299864.0 4628463.5,299864 4628464,299864.0 4628464.5,299864 4628465,299864.0 4628465.5,299864.5 4628465.5,299865.0 4628465.5,299865 4628466,299865.5 4628466.0,299865.5 4628465.5,299866.0 4628465.5,299866 4628466,299866.5 4628466.0,299866.5 4628465.5,299866.5 4628465.0,299866 4628465,299866.0 4628464.5,299866.5 4628464.5,299867.0 4628464.5,299867.5 4628464.5,299867.5 4628464.0,299867.5 4628463.5,299867.0 4628463.5,299867 4628463,299867.5 4628463.0,299867.5 4628462.5,299867.0 4628462.5,299866.5 4628462.5,299866.5 4628463.0,299866.5 4628463.5,299866.5 4628464.0,299866 4628464,299866.0 4628463.5,299865.5 4628463.5,299865.0 4628463.5,299865 4628463,299865.0 4628462.5,299865 4628462,299864.5 4628462.0,299864 4628462),(299865.5 4628465.0,299865 4628465,299864.5 4628465.0,299864.5 4628464.5,299864.5 4628464.0,299865 4628464,299865.5 4628464.0,299865.5 4628464.5,299865.5 4628465.0)),((299863 4628462,299863.0 4628462.5,299863 4628463,299863.5 4628463.0,299864 4628463,299864.0 4628462.5,299863.5 4628462.5,299863.5 4628462.0,299863 4628462)),((299863.5 4628461.0,299863.5 4628461.5,299864.0 4628461.5,299864 4628461,299863.5 4628461.0)),((299865.5 4628459.5,299865.5 4628460.0,299866 4628460,299866.0 4628459.5,299865.5 4628459.5)),((299865.5 4628461.5,299865.5 4628462.0,299866 4628462,299866.0 4628461.5,299865.5 4628461.5)),((299865.5 4628462.5,299865.5 4628463.0,299866 4628463,299866.0 4628462.5,299865.5 4628462.5)),((299866 4628459,299866.0 4628459.5,299866.5 4628459.5,299866.5 4628459.0,299866 4628459)),((299866 4628462,299866.0 4628462.5,299866.5 4628462.5,299866.5 4628462.0,299866 4628462)),((299867 4628465,299867.0 4628465.5,299867.5 4628465.5,299867.5 4628465.0,299867 4628465)),((299867.5 4628463.0,299867.5 4628463.5,299868.0 4628463.5,299868 4628463,299867.5 4628463.0)),((299867.5 4628464.5,299867.5 4628465.0,299868 4628465,299868.0 4628464.5,299867.5 4628464.5)),((299867.5 4628465.5,299867.5 4628466.0,299868 4628466,299868.0 4628465.5,299867.5 4628465.5)),((299868.0 4628461.5,299868 4628462,299868.5 4628462.0,299868.5 4628461.5,299868.0 4628461.5)),((299868.0 4628462.5,299868 4628463,299868.5 4628463.0,299868.5 4628462.5,299868.0 4628462.5)),((299868.0 4628463.5,299868 4628464,299868.0 4628464.5,299868.5 4628464.5,299868.5 4628465.0,299869 4628465,299869.0 4628464.5,299869 4628464,299869.0 4628463.5,299868.5 4628463.5,299868.0 4628463.5)),((299868 4628465,299868.0 4628465.5,299868.5 4628465.5,299868.5 4628465.0,299868 4628465)),((299872.0 4628459.5,299872 4628460,299872.5 4628460.0,299872.5 4628459.5,299872.0 4628459.5)),((299872.5 4628459.0,299872.5 4628459.5,299873.0 4628459.5,299873 4628459,299872.5 4628459.0)))
         1                  18       1      6.56      ----      ----      ----       1      6.51      ----      ----      ----       1      6.46      ----      ----      ----  POLYGON ((299864 4628452,299864.0 4628452.5,299864.5 4628452.5,299864.5 4628452.0,299864 4628452))
        38                  18      38      4.61      3.72      6.71      0.72      38      3.02      1.84      6.60      0.78      38      2.42      1.11      6.48      1.00  MULTIPOLYGON (((299864.5 4628456.5,299864.5 4628457.0,299865 4628457,299865.5 4628457.0,299865.5 4628457.5,299865.5 4628458.0,299865.5 4628458.5,299866.0 4628458.5,299866.5 4628458.5,299867.0 4628458.5,299867 4628458,299867.5 4628458.0,299867.5 4628457.5,299867.5 4628457.0,299867.5 4628456.5,299867.0 4628456.5,299867 4628457,299867.0 4628457.5,299866.5 4628457.5,299866.5 4628458.0,299866 4628458,299866.0 4628457.5,299866 4628457,299866.5 4628457.0,299866.5 4628456.5,299866.0 4628456.5,299865.5 4628456.5,299865.0 4628456.5,299864.5 4628456.5)),((299867.5 4628456.0,299867.5 4628456.5,299868.0 4628456.5,299868 4628456,299867.5 4628456.0)),((299867.5 4628458.0,299867.5 4628458.5,299868.0 4628458.5,299868.5 4628458.5,299869.0 4628458.5,299869.5 4628458.5,299870.0 4628458.5,299870.5 4628458.5,299871.0 4628458.5,299871 4628458,299871.0 4628457.5,299871.5 4628457.5,299871.5 4628457.0,299872 4628457,299872.0 4628456.5,299871.5 4628456.5,299871.0 4628456.5,299871 4628456,299870.5 4628456.0,299870 4628456,299870.0 4628456.5,299870 4628457,299870.5 4628457.0,299870.5 4628457.5,299870.5 4628458.0,299870 4628458,299869.5 4628458.0,299869 4628458,299868.5 4628458.0,299868.5 4628457.5,299868.5 4628457.0,299868.5 4628456.5,299868.0 4628456.5,299868 4628457,299868.0 4628457.5,299868 4628458,299867.5 4628458.0)),((299869.5 4628457.0,299869.5 4628457.5,299870.0 4628457.5,299870 4628457,299869.5 4628457.0)),((299871.5 4628458.0,299871.5 4628458.5,299872.0 4628458.5,299872.5 4628458.5,299872.5 4628458.0,299872.5 4628457.5,299872.5 4628457.0,299872 4628457,299872.0 4628457.5,299872 4628458,299871.5 4628458.0)))
