Determination of hazard areas report
- Project file .........................: C:/uclm/Ejemplo_Zamora_1/PNOA_LiDAR/pwl_pnoa_lidar_2019.sqlite
- Electric pylons connection ...........: EP_1_EP_2
- Number of wire groups ................: 4
- Processing parameters:
  - Process only enabled ...............: True
  - Minimum area size ..................: 0.500
  - Buffer area size ...................: 50.000
  - Connection distance ................: 1
  - Maximum number of connected cells ..:100
  - DTM raster file ....................: C:/uclm/Ejemplo_Zamora_1/PNOA_LiDAR/Preprocesamiento/zamora_dtm_pnoa_lidar_2019.tif
  - Wind deviation using maximum sag ...: True
  - Maximum wind deviation (no if sag) .: 5.000
  - Minimum distance by fall ...........: 1.000
  - Minimum free height ................: 10.000
  - Minimum slope distance .............: 5.000
  - Point classes to ignore ............: 7,8,9,10,11,12
  - Catenary threshold .................: 0.400
- Get Object Points time ......: 10 milliseconds
- Get Points geometry time ....: 331 milliseconds
- Region of interest ..........: POLYGON((299472.3052 4628299.9524,299773.0721 4628451.9525,299818.1769 4628362.7025,299517.4100 4628210.7024,299472.3052 4628299.9524))
- Number of points in region ..: 24317
- Number of points to ignore: 
  - First electric pylon ......: 69
  - Second electric pylon .....: 56
  - Electric pylons connection : 4
  - Wires groups ..............: 0
- Number of grids .............: 20747
- Get height grids time .......: 19 milliseconds
- Get values by grid time .....: 70 milliseconds
- Get connected grids time ....: 9 milliseconds
- Get statistics by group time : 1382 milliseconds
- Hazard areas maximum sag hypothesis groups:  2162
                                            Statistics distances                            Statistics fall distances                       Statistics free heights
   N.Cells         Objects Ids   Count      Mean   Minimum   Maximum       Std   Count      Mean   Minimum   Maximum       Std   Count      Mean   Minimum   Maximum       Std  WktGeometry
         1                  14       1      7.42      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299521 4628283,299521.0 4628283.5,299521.5 4628283.5,299521.5 4628283.0,299521 4628283))
         1                  14       1      7.99      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299530 4628290,299530.0 4628290.5,299530.5 4628290.5,299530.5 4628290.0,299530 4628290))
         2                  14       2      7.53      7.33      7.73      0.28       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299531.0 4628289.5,299531 4628290,299531.0 4628290.5,299531.5 4628290.5,299531.5 4628290.0,299531.5 4628289.5,299531.0 4628289.5))
         1                  14       1      8.24      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299531.5 4628291.5,299531.5 4628292.0,299532 4628292,299532.0 4628291.5,299531.5 4628291.5))
         1                  14       1      7.74      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299532.5 4628290.0,299532.5 4628290.5,299533.0 4628290.5,299533 4628290,299532.5 4628290.0))
         1                  14       1      8.71      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299537.5 4628295.0,299537.5 4628295.5,299538.0 4628295.5,299538 4628295,299537.5 4628295.0))
         1                  14       1      8.60      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299539.0 4628295.5,299539 4628296,299539.5 4628296.0,299539.5 4628295.5,299539.0 4628295.5))
         1                  14       1      7.82      ----      ----      ----       1      4.94      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299540 4628295,299540.0 4628295.5,299540.5 4628295.5,299540.5 4628295.0,299540 4628295))
         1                  14       1      8.90      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299541 4628296,299541.0 4628296.5,299541.5 4628296.5,299541.5 4628296.0,299541 4628296))
         1                  14       1      7.54      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299542.5 4628295.0,299542.5 4628295.5,299543.0 4628295.5,299543 4628295,299542.5 4628295.0))
         2                  14       2      8.42      8.24      8.61      0.26       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299542.5 4628296.0,299542.5 4628296.5,299542.5 4628297.0,299543 4628297,299543.0 4628296.5,299543 4628296,299542.5 4628296.0))
        13                  14      12      8.51      7.71      9.09      0.44       9      4.47      4.17      4.88      0.25       0      ----      ----      ----      ----  MULTIPOLYGON (((299543.5 4628298.0,299543.5 4628298.5,299543.5 4628299.0,299544 4628299,299544.0 4628298.5,299544 4628298,299543.5 4628298.0)),((299544.0 4628297.5,299544 4628298,299544.5 4628298.0,299545 4628298,299545.5 4628298.0,299545.5 4628297.5,299545.5 4628297.0,299545 4628297,299545.0 4628297.5,299544.5 4628297.5,299544.0 4628297.5)),((299544.0 4628299.5,299544 4628300,299544.5 4628300.0,299544.5 4628299.5,299544.0 4628299.5)),((299544.5 4628299.0,299544.5 4628299.5,299545.0 4628299.5,299545 4628299,299544.5 4628299.0)),((299545.0 4628298.5,299545 4628299,299545.5 4628299.0,299545.5 4628298.5,299545.0 4628298.5)),((299545.5 4628298.0,299545.5 4628298.5,299546.0 4628298.5,299546 4628298,299545.5 4628298.0)),((299545.5 4628299.0,299545.5 4628299.5,299545.5 4628300.0,299546 4628300,299546.5 4628300.0,299546.5 4628299.5,299546.0 4628299.5,299546 4628299,299545.5 4628299.0)))
         1                  14       1      7.63      ----      ----      ----       1      5.28      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299544.0 4628296.5,299544 4628297,299544.5 4628297.0,299544.5 4628296.5,299544.0 4628296.5))
